station_name,station_id,capacity,mechanical_bikes,electric_bikes,total_bikes_available,available_docks,latitude,longitude,commune_code,commune_name,is_installed,is_renting,is_returning,updated_at
Square des Saint-Simoniens,20119,25,0,0,0,25,48.8701796,2.3967273,75056,Paris,True,True,True,2026-03-12T15:30:24+00:00
Champeaux - Gallieni,31705,50,0,3,3,47,48.864459134684644,2.4161778017878532,93006,Bagnolet,True,True,True,2026-03-12T15:32:57+00:00
Petit - Manin,19019,22,2,3,5,13,48.886506875343,2.3938155401308,75056,Paris,True,True,True,2026-03-12T15:34:50+00:00
Parc Monceau,17018,18,4,1,5,13,48.881077914129,2.3095492646098,75056,Paris,True,True,True,2026-03-12T15:37:31+00:00
Tardieu - Chappe,18005,18,0,1,1,17,48.884146759782,2.341845408082,75056,Paris,True,True,True,2026-03-12T15:33:37+00:00
Gare d'Asnières sur Seine,26001,24,11,4,15,7,48.90636459217474,2.2835066914558415,92004,Asnières-sur-Seine,True,True,True,2026-03-12T15:36:35+00:00
Vignerons - Minimes,43006,29,9,1,10,19,48.841486,2.430793,94080,Vincennes,True,True,True,2026-03-12T15:38:14+00:00
Pierre et Marie Curie - Julien Grimau,31702,18,0,1,1,17,48.870714014863225,2.424097023904324,93006,Bagnolet,True,True,True,2026-03-12T15:36:31+00:00
Raspail - Varenne,7004,18,7,4,11,5,48.853147816545,2.3263905197382,75056,Paris,True,True,True,2026-03-12T15:38:14+00:00
Pierre Grenier - Pont de Billancourt,21013,21,2,8,10,10,48.8258020742942,2.2487989068031315,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:32:50+00:00
Professeur René Leriche - Général Leclerc,21111,50,1,3,4,46,48.90782845483013,2.307887971401215,92024,Clichy,True,True,True,2026-03-12T15:36:47+00:00
Saint-François-Xavier,7014,42,4,1,5,35,48.85154484769,2.3146149516106,75056,Paris,True,True,True,2026-03-12T15:35:42+00:00
Château -République,22508,17,3,9,12,4,48.905905048494,2.2534525632894,92035,La Garenne-Colombes,True,True,True,2026-03-12T15:37:06+00:00
Gare de l'Est - Verdun,10023,14,1,2,3,10,48.876156054271,2.3609149083206,75056,Paris,True,True,True,2026-03-12T15:35:02+00:00
Pont de Levallois-bécon,23002,50,23,3,26,21,48.8984179,2.2791311,92044,Levallois-Perret,True,True,True,2026-03-12T15:38:07+00:00
Pierre Larousse - Raymond Losserand,14139,30,1,2,3,26,48.83059564231877,2.3119183257222176,75056,Paris,True,True,True,2026-03-12T15:37:55+00:00
Pitié-Salpêtrière,13102,51,19,12,31,19,48.83748810318667,2.365213818848133,75056,Paris,True,True,True,2026-03-12T15:36:59+00:00
Dunkerque - Maubeuge,10204,35,0,8,8,27,48.880432768947,2.3528900992907,75056,Paris,True,True,True,2026-03-12T15:34:04+00:00
Charles Delescluze,11101,49,14,3,17,32,48.85242200848887,2.380632497370243,75056,Paris,True,True,True,2026-03-12T15:38:16+00:00
Jonquoy - Didot,14130,30,1,1,2,23,48.82890454823947,2.31648076325655,75056,Paris,True,True,True,2026-03-12T15:29:20+00:00
Lucien Sampaix - Récollets,10015,46,1,1,2,44,48.874330377560476,2.3621229082345963,75056,Paris,True,True,True,2026-03-12T15:36:02+00:00
Place du Général de Gaulle,41207,28,0,0,0,27,48.8525288,2.4877332,94033,Fontenay-sous-Bois,True,True,True,2026-03-12T15:38:14+00:00
Charenton - Place du Col Bourgoin,12011,35,20,9,29,6,48.844867319554,2.3825789350545,75056,Paris,True,True,True,2026-03-12T15:33:11+00:00
Bara - Henri Farman,21308,58,29,6,35,21,48.833218027457846,2.2677567601203923,92040,Issy-les-Moulineaux,True,True,True,2026-03-12T15:37:55+00:00
Porte Dorée,12032,36,16,2,18,17,48.8354337,2.4077132,75056,Paris,True,True,True,2026-03-12T15:36:33+00:00
Belleville - Porte des Lilas,19037,32,0,2,2,30,48.87660391892763,2.404769691129476,75056,Paris,True,True,True,2026-03-12T15:28:49+00:00
Mézières - Rennes,6103,55,18,10,28,25,48.85023459321703,2.3303819820284843,75056,Paris,True,True,True,2026-03-12T15:38:05+00:00
Place Adolphe Cherioux - Vaugirard,15038,63,7,2,9,52,48.83959442800459,2.3010657727718353,75056,Paris,True,True,True,2026-03-12T15:37:33+00:00
Indre - Prairies,20021,38,0,2,2,36,48.86254398506782,2.403290458023548,75056,Paris,True,True,True,2026-03-12T15:35:35+00:00
Raspail - Bac,7005,52,6,14,20,30,48.855628721101,2.3256602883339,75056,Paris,True,True,True,2026-03-12T15:36:00+00:00
Michelet - Assas,6018,18,0,12,12,6,48.842741502832,2.3350211977959,75056,Paris,True,True,True,2026-03-12T15:34:50+00:00
Edouard Vaillant - Paul-Adolphe Souriau,21019,28,17,3,20,8,48.834845858829,2.2479459643364,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:37:33+00:00
Place du Cornillon - Stade de France,32014,34,5,6,11,22,48.92540695835961,2.3644426837563515,93066,Saint-Denis,True,True,True,2026-03-12T15:33:55+00:00
Porte de Saint-Ouen - Henri Huchard,17124,26,1,1,2,24,48.898708366365064,2.3295360803604126,75056,Paris,True,True,True,2026-03-12T15:36:38+00:00
Génie - Mozart,44012,19,3,1,4,15,48.794902381218904,2.3734183609485626,94081,Vitry-sur-Seine,True,True,True,2026-03-12T15:35:21+00:00
Filles Saint-Thomas - Place de la Bourse,2009,58,18,22,40,13,48.868899890853,2.3397543845203,75056,Paris,True,True,True,2026-03-12T15:38:13+00:00
Primo Levi - Frigos,13016,34,21,7,28,6,48.83094844846017,2.37965351592796,75056,Paris,True,True,True,2026-03-12T15:37:14+00:00
Dunois - Clisson,13043,51,2,1,3,48,48.832294,2.3674523,75056,Paris,True,True,True,2026-03-12T15:35:29+00:00
Verdun - Adrien Damalix,44102,26,2,2,4,22,48.8222334178559,2.4215328320860863,94069,Saint-Maurice,True,True,True,2026-03-12T15:34:40+00:00
Eglise d'Auteuil,16032,21,5,1,6,15,48.84749841771691,2.26848387135299,75056,Paris,True,True,True,2026-03-12T15:34:26+00:00
Château - Bineau,22001,23,6,5,11,10,48.890404028589806,2.270106375217438,92051,Neuilly-sur-Seine,True,True,True,2026-03-12T15:36:19+00:00
Mairie du 18ème,18025,40,0,5,5,35,48.892939296937605,2.3445510864257812,75056,Paris,True,True,True,2026-03-12T15:35:00+00:00
Porte de Ménilmontant,20027,15,0,1,1,14,48.8691543609174,2.40932246879487,75056,Paris,True,True,True,2026-03-12T15:34:26+00:00
Mahatma Gandhi,16123,26,9,9,18,8,48.876356,2.264205,75056,Paris,True,True,True,2026-03-12T15:35:03+00:00
Batignolles - Rome,8051,15,0,2,2,12,48.881823370567,2.3202589899302,75056,Paris,True,True,True,2026-03-12T15:32:24+00:00
Paris - Désiré Préaux,31007,49,2,14,16,32,48.85742876694898,2.4323049187660217,93048,Montreuil,True,True,True,2026-03-12T15:36:08+00:00
Courcelles - Pierre Demours,17047,26,2,9,11,13,48.883769733273496,2.29858466343129,75056,Paris,True,True,True,2026-03-12T15:37:18+00:00
Square des Epinettes,17121,20,3,4,7,13,48.89383909781389,2.325953990221024,75056,Paris,True,True,True,2026-03-12T15:30:28+00:00
Cité des Sciences et de l'Industrie,19009,30,14,6,20,6,48.89659571178903,2.384599149227142,75056,Paris,True,True,True,2026-03-12T15:38:09+00:00
Pajol - Riquet,18109,47,2,0,2,45,48.88960028134536,2.3628534749150276,75056,Paris,True,True,True,2026-03-12T15:37:32+00:00
Lassus - Delouvain,19038,20,0,3,3,16,48.8755044846,2.3890327325519,75056,Paris,True,True,True,2026-03-12T15:34:43+00:00
Emile Blemont - Poteau,18029,39,2,7,9,29,48.8943782,2.3415122,75056,Paris,True,True,True,2026-03-12T15:37:18+00:00
Toffier Decaux - Cartier Bresson,35017,18,0,1,1,17,48.90165072551549,2.4017545580863957,93055,Pantin,True,True,True,2026-03-12T15:37:28+00:00
Orteaux - Mouraud,20118,24,0,2,2,22,48.85558642847872,2.408762907764669,75056,Paris,True,True,True,2026-03-12T15:35:48+00:00
Pelleport - Belgrand,20023,15,1,2,3,12,48.86500081847653,2.403980836377493,75056,Paris,True,True,True,2026-03-12T15:30:41+00:00
Place Etienne Pernet,15035,43,21,2,23,20,48.84243457133779,2.2921819612383847,75056,Paris,True,True,True,2026-03-12T15:36:39+00:00
Porte d'Aubervilliers,18049,55,3,3,6,47,48.89859661942376,2.3689722642302513,75056,Paris,True,True,True,2026-03-12T15:33:35+00:00
Lepic - Armée d'Orient,18113,24,0,6,6,18,48.887536403814,2.3343077301979,75056,Paris,True,True,True,2026-03-12T15:37:39+00:00
Hôtel de Ville de Saint-Ouen,34010,48,1,13,14,33,48.911380185786,2.3340076807601,93070,Saint-Ouen-sur-Seine,True,True,True,2026-03-12T15:36:48+00:00
Nanterre - Université,92004,20,4,6,10,9,48.901365,2.212693,92050,Nanterre,True,True,True,2026-03-12T15:37:28+00:00
Sadi Carnot - François Mitterrand,31703,27,0,3,3,23,48.87532687671517,2.4241617321968083,93006,Bagnolet,True,True,True,2026-03-12T15:34:59+00:00
Paul Signac - Aristide Briand,31025,35,0,1,1,34,48.869502621564,2.450226098299,93048,Montreuil,True,True,True,2026-03-12T15:38:13+00:00
Hameau Fleuri - Marché,21014,22,4,3,7,14,48.831448892608314,2.2412404417991643,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:36:17+00:00
Ledru-Rollin - Place du Père Chaillet,11006,37,12,0,12,25,48.856433706943704,2.379020587761426,75056,Paris,True,True,True,2026-03-12T15:36:42+00:00
Bassano -  Iéna,16015,15,1,7,8,7,48.868144510482075,2.296149600985935,75056,Paris,True,True,True,2026-03-12T15:31:32+00:00
Lavandieres Sainte Opportune - Rivoli,1120,27,5,15,20,4,48.859279702476,2.3466217517853,75056,Paris,True,True,True,2026-03-12T15:37:16+00:00
Stade Auguste Delaune,47004,21,8,4,12,8,48.80896378683884,2.4345204234123234,94046,Maisons-Alfort,True,True,True,2026-03-12T15:38:11+00:00
Belliard - Damrémont,18033,34,0,2,2,29,48.89669238777841,2.338023450388167,75056,Paris,True,True,True,2026-03-12T15:37:18+00:00
Boulets - Faubourg Saint-Antoine,11010,43,4,2,6,35,48.849259262115,2.3917546141943,75056,Paris,True,True,True,2026-03-12T15:34:35+00:00
Route de la Muette - Porte de Neuilly,16122,50,4,4,8,42,48.8798926,2.2587671,75056,Paris,True,True,True,2026-03-12T15:37:58+00:00
Gare RER de Saint-Denis,32015,40,11,3,14,24,48.93554324248177,2.3471488058567047,93066,Saint-Denis,True,True,True,2026-03-12T15:37:46+00:00
Mozart - Jasmin,16027,62,5,0,5,57,48.85286124871689,2.268483570651513,75056,Paris,True,True,True,2026-03-12T15:35:29+00:00
Haies - Réunion,20116,22,0,0,0,22,48.85386896766491,2.402426162238911,75056,Paris,True,True,True,2026-03-12T15:31:37+00:00
Maison de Radio - France,16029,47,33,1,34,13,48.85132886434057,2.277785539627075,75056,Paris,True,True,True,2026-03-12T15:37:01+00:00
Villersexel - Saint-Germain,7008,16,12,1,13,2,48.858297001218,2.3237934708595,75056,Paris,True,True,True,2026-03-12T15:36:33+00:00
Fontainebleau - Edmond Michelet,42703,45,1,3,4,41,48.80956436844049,2.3626908659935,94043,Le Kremlin-Bicêtre,True,True,True,2026-03-12T15:34:33+00:00
Eugène Reisz - Davout,20201,20,0,3,3,17,48.85631874632638,2.410396970808506,75056,Paris,True,True,True,2026-03-12T15:35:24+00:00
Mont Valérien - Michel Salles,22102,24,1,2,3,21,48.8561915,2.2152966,92064,Saint-Cloud,True,True,True,2026-03-12T15:33:59+00:00
Gare Montparnasse - Vaugirard,15003,66,10,12,22,42,48.8418071798797,2.31951002690117,75056,Paris,True,True,True,2026-03-12T15:38:13+00:00
Neuve Saint-Pierre - Beautreillis,4110,20,15,2,17,2,48.85355351439652,2.3639122769236565,75056,Paris,True,True,True,2026-03-12T15:38:15+00:00
Champ de Mars - Cler,7020,40,31,1,32,5,48.856691550115315,2.306646779179573,75056,Paris,True,True,True,2026-03-12T15:37:32+00:00
Mairie de Sceaux,23304,33,0,3,3,29,48.778916905132,2.2887361764861,92071,Sceaux,True,True,True,2026-03-12T15:36:12+00:00
Diderot - Reuilly,12161,44,23,1,24,19,48.847208456061,2.3861273378134,75056,Paris,True,True,True,2026-03-12T15:38:01+00:00
Palais des Sports,15107,22,19,1,20,0,48.833468517426,2.2858720645308,75056,Paris,True,True,True,2026-03-12T15:35:50+00:00
Belleville - Pyrénées,19041,42,1,2,3,38,48.8741908,2.3860039,75056,Paris,True,True,True,2026-03-12T15:31:04+00:00
Place Pasdeloup,11043,21,18,2,20,1,48.862654215631,2.3670325062844,75056,Paris,True,True,True,2026-03-12T15:38:15+00:00
Cloys - Ordener,18209,38,0,0,0,38,48.89353865165,2.3364427977844,75056,Paris,True,False,False,2025-09-18T14:13:04+00:00
Calmette,32603,32,0,2,2,29,48.88104925098552,2.424993216991425,93045,Les Lilas,True,True,True,2026-03-12T15:34:49+00:00
Stade Gaston Bouillant,23903,30,4,11,15,12,48.939958667023,2.3279571813836,92078,Villeneuve-la-Garenne,True,True,True,2026-03-12T15:36:05+00:00
Hôtel de Ville de Champigny sur Marne,45001,21,4,2,6,14,48.813810628405,2.5096759200096,94017,Champigny-sur-Marne,True,True,True,2026-03-12T15:35:49+00:00
Faubourg Poissonniere - Delta,9118,36,0,1,1,35,48.882555807626765,2.3497482016682625,75056,Paris,True,True,True,2026-03-12T15:38:07+00:00
Raspail - Chomel,7101,49,32,10,42,6,48.852233164303,2.3266580700874,75056,Paris,True,True,True,2026-03-12T15:37:58+00:00
Station Paris Basketball - Ney - Charles Hermite,18138,20,4,5,9,10,48.898748039775,2.3645754531026,75056,Paris,True,True,True,2026-03-12T15:37:03+00:00
Tourlaque - Damrémont,18208,16,0,0,0,14,48.887912943261,2.3328311485014,75056,Paris,True,True,True,2026-03-12T15:36:02+00:00
Porte d'Ivry,13041,50,0,5,5,45,48.821768747596,2.3688706755638,75056,Paris,True,True,True,2026-03-12T15:34:40+00:00
Gustave Eiffel - Parc des Impressionnistes,21114,30,2,8,10,17,48.90390619651018,2.2946908324956894,92024,Clichy,True,True,True,2026-03-12T15:36:57+00:00
Centenaire - Sorins,31013,45,3,3,6,39,48.85853523359734,2.4273508787155156,93048,Montreuil,True,True,True,2026-03-12T15:37:45+00:00
Brochant - Square des Batignolles,17016,31,1,0,1,27,48.88818698581028,2.316861143151153,75056,Paris,True,True,True,2026-03-12T15:38:11+00:00
Dupont de l'Eure - Gambetta,20202,31,0,1,1,30,48.8679385,2.4003649,75056,Paris,True,True,True,2026-03-12T15:33:17+00:00
Keller - La Roquette,11003,34,21,4,25,9,48.8555508,2.3752778,75056,Paris,True,True,True,2026-03-12T15:31:18+00:00
Mairie du 15ème,15020,46,11,2,13,32,48.8417762,2.2986539,75056,Paris,True,True,True,2026-03-12T15:37:57+00:00
Vistule - Choisy,13113,33,1,2,3,29,48.82365543660611,2.3615723848342896,75056,Paris,True,True,True,2026-03-12T15:35:39+00:00
Nationale - Marcel Duchamp,13114,23,1,1,2,21,48.82463749337136,2.3678014799952507,75056,Paris,True,True,True,2026-03-12T15:37:37+00:00
Square Desnouettes,15061,22,17,1,18,4,48.83476837934194,2.284142297394666,75056,Paris,True,True,True,2026-03-12T15:37:25+00:00
Saint-Blaise - Mouraud,20017,27,2,0,2,24,48.85696177597818,2.40869477391243,75056,Paris,True,True,True,2026-03-12T15:35:32+00:00
Charonne - Philippe-Auguste,11019,32,2,2,4,28,48.855603162026,2.39054639062,75056,Paris,True,True,True,2026-03-12T15:29:34+00:00
Convention - Saint-Charles,15063,23,13,4,17,5,48.843156111116,2.2831090539694,75056,Paris,True,True,True,2026-03-12T15:31:08+00:00
Jeûneurs - Mulhouse,2110,28,4,4,8,20,48.868997,2.346925,75056,Paris,True,True,True,2026-03-12T15:31:48+00:00
Thérèse - Opéra,1016,25,12,8,20,3,48.866483514509,2.3344334212238,75056,Paris,True,True,True,2026-03-12T15:36:07+00:00
Roquépine - Malesherbes,8015,53,22,14,36,17,48.873450733908,2.3204044997692,75056,Paris,True,True,True,2026-03-12T15:38:01+00:00
Ferrus - Saint-Jacques,14007,34,0,1,1,33,48.8313878,2.3408563,75056,Paris,True,True,True,2026-03-12T15:35:41+00:00
Claude Vellefaux - Sambre et Meuse,10164,34,2,0,2,30,48.875022,2.370478,75056,Paris,True,True,True,2026-03-12T15:37:38+00:00
Faidherbe - Dahomey,11107,44,36,3,39,5,48.851358329771806,2.383823134795429,75056,Paris,True,True,True,2026-03-12T15:37:43+00:00
Bleue - Trévise,9113,30,14,7,21,8,48.87578906564573,2.347289621829987,75056,Paris,True,True,True,2026-03-12T15:37:28+00:00
Le Vau - Maurice Bertaux,20103,25,2,0,2,22,48.86803439043193,2.411030612453627,75056,Paris,True,True,True,2026-03-12T15:35:16+00:00
Mornay - Sully,4109,15,8,1,9,5,48.84970399548416,2.364460788667202,75056,Paris,True,True,True,2026-03-12T15:35:44+00:00
Place Mireille Havet,11048,43,27,7,34,7,48.850533,2.383756,75056,Paris,True,True,True,2026-03-12T15:37:12+00:00
Bachaumont - Montmartre,2101,33,7,5,12,21,48.86617395079137,2.3449775576591496,75056,Paris,True,True,True,2026-03-12T15:37:49+00:00
Square Georges Melies,12154,40,1,12,13,25,48.84070239213081,2.409667745232582,75056,Paris,True,True,True,2026-03-12T15:33:58+00:00
Charles de Gaulle - Louis Philippe,22017,28,5,2,7,20,48.881742142181,2.2710045335353,92051,Neuilly-sur-Seine,True,True,True,2026-03-12T15:38:04+00:00
Melun - Jean Jaurès,19030,28,0,5,5,22,48.8837796723475,2.376477420330048,75056,Paris,True,True,True,2026-03-12T15:37:58+00:00
Jean Jaurès - Reine,21004,31,17,5,22,9,48.84009622558849,2.239872515201569,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:38:12+00:00
Argenson - Château,22002,25,10,4,14,10,48.888559314669514,2.2642001509666447,92051,Neuilly-sur-Seine,True,True,True,2026-03-12T15:36:09+00:00
Louis Ganne - Davout,20045,30,0,0,0,30,48.86338720692607,2.409725748002529,75056,Paris,True,True,True,2026-03-12T15:37:28+00:00
Square du Bataclan,11044,20,18,2,20,0,48.8633762,2.3711327,75056,Paris,True,True,True,2026-03-12T15:36:15+00:00
Versailles - Claude Terrasse,16041,46,16,6,22,23,48.840219338074,2.263834191153,75056,Paris,True,True,True,2026-03-12T15:37:56+00:00
Place Tony de Graaff,21952,42,21,4,25,15,48.8181645,2.2458109,92048,Meudon,True,True,True,2026-03-12T15:34:27+00:00
Georges V - François 1er,8049,22,5,6,11,11,48.87034,2.30082,75056,Paris,True,True,True,2026-03-12T15:38:05+00:00
Hippodrome de Paris Vincennes,12507,105,2,1,3,97,48.820484866661,2.4502807724015,75056,Paris,True,False,False,2026-02-22T18:30:40+00:00
Pablo Picasso - Olympiades,41213,36,0,6,6,30,48.855203,2.48724,94033,Fontenay-sous-Bois,True,True,True,2026-03-12T15:33:30+00:00
Roquette - Folie Regnault,11110,52,1,1,2,49,48.859246959155485,2.386553623578705,75056,Paris,True,True,True,2026-03-12T15:34:23+00:00
Vignes - Boulainvilliers,16031,21,0,6,6,14,48.856399483950504,2.275240458548069,75056,Paris,True,True,True,2026-03-12T15:35:30+00:00
Terroirs de France - Lheureux,12153,55,23,8,31,24,48.83212027074841,2.388618104159832,75056,Paris,True,True,True,2026-03-12T15:36:38+00:00
Brochant - Clichy,17005,53,1,6,7,45,48.89032998912038,2.319730559929781,75056,Paris,True,True,True,2026-03-12T15:38:02+00:00
René Coty - Parc Montsouris,14016,55,2,9,11,44,48.82479134498032,2.336124926805496,75056,Paris,True,True,True,2026-03-12T15:36:19+00:00
Lac Daumesnil - Saint-Maurice,12120,50,5,3,8,41,48.82774555743318,2.4183654785156246,75056,Paris,True,True,True,2026-03-12T15:30:54+00:00
René Binet - Porte de Montmartre,18035,37,1,5,6,30,48.89905109950848,2.3365534096956253,75056,Paris,True,True,True,2026-03-12T15:37:30+00:00
Suffren - Pérignon,15009,46,15,4,19,26,48.84717561492764,2.307052147596786,75056,Paris,True,True,True,2026-03-12T15:37:12+00:00
Gare de Clichy-Levallois,23005,26,3,1,4,21,48.89679827481989,2.2984680533409123,92044,Levallois-Perret,True,True,True,2026-03-12T15:38:06+00:00
République - Auguste Perret,48009,30,1,4,5,24,48.78695280952244,2.3518594354391094,94076,Villejuif,True,True,True,2026-03-12T15:35:34+00:00
Le Corbusier - Jean Jaurès,21009,46,38,4,42,3,48.83780830557548,2.2408381104469304,92012,Boulogne-Billancourt,True,True,True,2026-03-12T15:38:14+00:00
Pont De Charenton,44103,18,5,1,6,12,48.8179685,2.4199531,94069,Saint-Maurice,True,True,True,2026-03-12T15:36:13+00:00
Beaumarchais - Pas de la Mule,4107,18,3,8,11,7,48.855580507049,2.3684333673431,75056,Paris,True,True,True,2026-03-12T15:35:34+00:00
Pierre Brossolette - Adolphe Pinard,22403,24,0,1,1,23,48.821772279548,2.3131558299065,92046,Malakoff,True,True,True,2026-03-12T15:36:00+00:00
Mairie du 9ème,9013,24,16,2,18,3,48.873267137583,2.3407534480528,75056,Paris,True,True,True,2026-03-12T15:37:54+00:00
Vivienne - Petits Champs,2201,30,0,0,0,0,48.867331390877,2.3391437530518,75056,Paris,True,False,False,2025-08-11T11:58:54+00:00
Véron - Lepic,18114,23,0,0,0,23,48.885261233953,2.3345598578453,75056,Paris,True,True,True,2026-03-12T15:37:38+00:00
Senard - Charles Blum,22103,24,0,4,4,20,48.857315824799,2.221091687679291,92064,Saint-Cloud,True,True,True,2026-03-12T15:37:00+00:00
Pré Saint-Gervais - Lilas,19113,28,0,1,1,25,48.877870626988,2.3959073424339,75056,Paris,True,True,True,2026-03-12T15:33:11+00:00
Sambre et Meuse - Villette,10039,25,0,1,1,23,48.874405666217,2.3738072379951,75056,Paris,True,True,True,2026-03-12T15:35:42+00:00
Hôpital Robert Debré,19036,33,1,1,2,27,48.88005222200894,2.4008650346327003,75056,Paris,True,True,True,2026-03-12T15:34:47+00:00
Edouard Vaillant - Galliéni,31707,49,2,3,5,44,48.858462881661,2.4147954583168,93006,Bagnolet,True,True,True,2026-03-12T15:33:22+00:00
Paul Klee - Place Augusta Holmes,13020,43,1,17,18,25,48.838946417408025,2.3704235663952966,75056,Paris,True,True,True,2026-03-12T15:35:04+00:00
Versailles - Résistances,43203,1,0,0,0,1,48.75695884522,2.3885755413796,94073,Thiais,True,False,False,2025-12-23T12:28:44+00:00
